user_id,primary_category_id,primary_segment,secondary_category_ids,secondary_segments,age_group,gender,country,preferred_device
U01238,125,Baby & Kids Shopper,"98,183,152","Fashion Shopper,Baby & Kids Shopper,Baby & Kids Shopper",35-44,Other,US,mobile
U01239,263,Gamer,148,Electronics Enthusiast,35-44,Female,IN,desktop
U01240,127,Beauty & Skincare Fan,"226,204","Beauty & Skincare Fan,Baby & Kids Shopper",35-44,Male,US,tablet
U01241,265,Baby & Kids Shopper,"51,35,34","Baby & Kids Shopper,Baby & Kids Shopper,Beauty & Skincare Fan",35-44,Other,UK,desktop
U01242,139,Electronics Enthusiast,"105,171","Traveler,Car Enthusiast",18-24,Male,US,desktop
U01243,237,Baby & Kids Shopper,116,Fashion Shopper,55+,Female,IN,desktop
U01244,245,Gamer,"189,263","Electronics Enthusiast,Gamer",35-44,Male,UK,desktop
U01245,182,Baby & Kids Shopper,"68,255","Fashion Shopper,Gamer",45-54,Female,AU,desktop
U01246,219,Baby & Kids Shopper,"id,11","primary_segment,DIY Crafter",45-54,Male,AU,tablet
U01247,259,Electronics Enthusiast,250,Electronics Enthusiast,35-44,Female,AU,mobile
U01248,113,Cyclist,"56,229","Electronics Enthusiast,Baby & Kids Shopper",25-34,Male,IN,tablet
U01249,143,Electronics Enthusiast,"234,209","Beauty & Skincare Fan,Baby & Kids Shopper",45-54,Other,UK,tablet
U01250,110,Fashion Shopper,"260,91","Baby & Kids Shopper,Baby & Kids Shopper",25-34,Female,IN,mobile
U01251,204,Beauty & Skincare Fan,69,Electronics Enthusiast,45-54,Female,UK,mobile
U01252,242,Baby & Kids Shopper,157,DIY Crafter,45-54,Other,IN,tablet
U01253,265,Baby & Kids Shopper,127,Beauty & Skincare Fan,25-34,Other,AU,desktop
U01254,255,Gamer,"139,180","Electronics Enthusiast,Pet Owner",55+,Male,CA,desktop
U01255,160,Baby & Kids Shopper,"191,46,196","Beauty & Skincare Fan,Home Decorator,Electronics Enthusiast",35-44,Male,US,desktop
U01256,149,Electronics Enthusiast,94,Baby & Kids Shopper,55+,Female,IN,tablet
U01257,106,Outdoor Adventurer,"200,209","Sports Enthusiast,Beauty & Skincare Fan",25-34,Other,AU,desktop
U01258,68,Fashion Shopper,36,Baby & Kids Shopper,25-34,Other,IN,mobile
U01259,196,Electronics Enthusiast,65,Electronics Enthusiast,25-34,Female,UK,tablet
U01260,244,Baby & Kids Shopper,27,Car Enthusiast,25-34,Female,IN,tablet
U01261,239,Baby & Kids Shopper,"13,219","Home Decorator,Baby & Kids Shopper",55+,Other,CA,mobile
U01262,123,Fashion Shopper,163,Beauty & Skincare Fan,35-44,Female,AU,mobile
U01263,184,Baby & Kids Shopper,"125,70","Electronics Enthusiast,Baby & Kids Shopper",35-44,Female,CA,desktop
U01264,157,DIY Crafter,"185,241","Electronics Enthusiast,Baby & Kids Shopper",55+,Female,CA,mobile
U01265,243,Baby & Kids Shopper,104,Fashion Shopper,45-54,Other,US,tablet
U01266,238,Baby & Kids Shopper,"227,127,136","Beauty & Skincare Fan,Sports Enthusiast,Photographer",55+,Male,AU,tablet
U01267,123,Fashion Shopper,90,Baby & Kids Shopper,35-44,Other,UK,mobile
U01268,150,Beauty & Skincare Fan,"145,43,153","Baby & Kids Shopper,Electronics Enthusiast,DIY Crafter",18-24,Female,UK,desktop
U01269,235,Baby & Kids Shopper,65,Electronics Enthusiast,45-54,Male,US,mobile
U01270,169,Beauty & Skincare Fan,150,Beauty & Skincare Fan,18-24,Male,CA,tablet
U01271,256,Gamer,"265,8,187","Baby & Kids Shopper,Electronics Enthusiast,Baby & Kids Shopper",45-54,Other,CA,tablet
U01272,80,Electronics Enthusiast,"244,34,122","Baby & Kids Shopper,Fashion Shopper,Baby & Kids Shopper",45-54,Female,CA,desktop
U01273,28,Sports Enthusiast,223,Baby & Kids Shopper,45-54,Female,CA,mobile
U01274,132,Sports Enthusiast,140,Electronics Enthusiast,25-34,Female,US,desktop
U01275,154,Electronics Enthusiast,"197,87,189","Baby & Kids Shopper,Electronics Enthusiast,Home Decorator",18-24,Other,UK,tablet
U01276,108,Fashion Shopper,174,Home Decorator,55+,Male,IN,mobile
U01277,189,Electronics Enthusiast,173,Home Decorator,25-34,Other,AU,mobile
U01278,184,Baby & Kids Shopper,"130,id","primary_segment,Home Decorator",35-44,Female,IN,desktop
U01279,254,Gamer,"108,136","Fashion Shopper,Sports Enthusiast",18-24,Other,AU,desktop
U01280,176,Beauty & Skincare Fan,"127,197","Beauty & Skincare Fan,Home Decorator",55+,Female,CA,mobile
U01281,77,Electronics Enthusiast,"183,242,235","Baby & Kids Shopper,Baby & Kids Shopper,Baby & Kids Shopper",55+,Male,UK,mobile
U01282,89,Baby & Kids Shopper,"214,188","Electronics Enthusiast,Electronics Enthusiast",25-34,Other,US,mobile
U01283,249,Baby & Kids Shopper,"118,47","Beauty & Skincare Fan,Fashion Shopper",18-24,Female,IN,desktop
U01284,45,Beauty & Skincare Fan,"140,182","Electronics Enthusiast,Baby & Kids Shopper",18-24,Other,CA,mobile
U01285,173,Home Decorator,"221,159","Beauty & Skincare Fan,Baby & Kids Shopper",35-44,Male,CA,mobile
U01286,156,Foodie,185,Electronics Enthusiast,55+,Female,CA,tablet
U01287,135,Baby & Kids Shopper,195,Gardener,18-24,Female,AU,desktop
U01288,197,Home Decorator,"131,102,91","Baby & Kids Shopper,Fashion Shopper,Beauty & Skincare Fan",18-24,Female,IN,desktop
U01289,70,Electronics Enthusiast,"136,101,160","Traveler,Sports Enthusiast,Baby & Kids Shopper",35-44,Female,IN,mobile
U01290,25,Car Enthusiast,154,Electronics Enthusiast,45-54,Female,CA,desktop
U01291,222,Electronics Enthusiast,"83,200,193","Electronics Enthusiast,Home Decorator,Sports Enthusiast",18-24,Female,US,tablet
U01292,97,Baby & Kids Shopper,"99,235,175","Traveler,Baby & Kids Shopper,Baby & Kids Shopper",25-34,Other,CA,mobile
U01293,215,Home Decorator,"167,211,141","Electronics Enthusiast,Home Decorator,Electronics Enthusiast",55+,Other,US,desktop
U01294,191,Home Decorator,41,Baby & Kids Shopper,25-34,Male,CA,desktop
U01295,120,Fashion Shopper,"32,23,10","Photographer,Car Enthusiast,Baby & Kids Shopper",55+,Female,CA,desktop
U01296,185,Electronics Enthusiast,48,Beauty & Skincare Fan,25-34,Other,AU,mobile
U01297,138,Home Decorator,"185,242,22","Electronics Enthusiast,Electronics Enthusiast,Baby & Kids Shopper",35-44,Male,IN,mobile
U01298,68,Fashion Shopper,"187,72,83","Electronics Enthusiast,Electronics Enthusiast,Electronics Enthusiast",25-34,Other,CA,mobile
U01299,227,Photographer,78,Electronics Enthusiast,18-24,Female,AU,mobile
U01300,121,Fashion Shopper,"149,198","Electronics Enthusiast,Sports Enthusiast",25-34,Other,UK,tablet
U01301,9,DIY Crafter,"57,187,55","Photographer,Electronics Enthusiast,Electronics Enthusiast",55+,Female,US,mobile
U01302,125,Baby & Kids Shopper,"204,209","Beauty & Skincare Fan,Beauty & Skincare Fan",35-44,Male,AU,desktop
U01303,43,Baby & Kids Shopper,171,Car Enthusiast,25-34,Female,CA,tablet
U01304,14,Car Enthusiast,"262,103,38","Baby & Kids Shopper,Fashion Shopper,Baby & Kids Shopper",25-34,Male,AU,mobile
U01305,53,Beauty & Skincare Fan,"178,248","Pet Owner,Gamer",18-24,Female,UK,desktop
U01306,248,Gamer,"44,203","Baby & Kids Shopper,Baby & Kids Shopper",45-54,Other,IN,mobile
U01307,38,Baby & Kids Shopper,"148,209","Electronics Enthusiast,Beauty & Skincare Fan",55+,Other,US,mobile
U01308,24,Car Enthusiast,"154,169","Electronics Enthusiast,Beauty & Skincare Fan",35-44,Other,US,mobile
U01309,97,Baby & Kids Shopper,260,Baby & Kids Shopper,25-34,Male,US,mobile
U01310,239,Baby & Kids Shopper,"108,100,164","Fashion Shopper,Fashion Shopper,Baby & Kids Shopper",45-54,Other,IN,desktop
U01311,265,Baby & Kids Shopper,94,Baby & Kids Shopper,18-24,Male,AU,tablet
U01312,186,Home Decorator,"78,120","Electronics Enthusiast,Fashion Shopper",45-54,Male,UK,mobile
U01313,255,Gamer,"19,185,2","Home Decorator,Car Enthusiast,Electronics Enthusiast",25-34,Female,UK,desktop
U01314,43,Baby & Kids Shopper,21,Car Enthusiast,25-34,Male,US,tablet
U01315,19,Car Enthusiast,197,Home Decorator,18-24,Female,US,desktop
U01316,219,Baby & Kids Shopper,"65,265","Electronics Enthusiast,Baby & Kids Shopper",25-34,Female,IN,desktop
U01317,211,Electronics Enthusiast,16,Car Enthusiast,55+,Male,UK,desktop
U01318,157,DIY Crafter,"130,11,3","Baby & Kids Shopper,DIY Crafter,Home Decorator",35-44,Female,US,tablet
U01319,145,Electronics Enthusiast,"249,66,199","Electronics Enthusiast,Outdoor Adventurer,Baby & Kids Shopper",55+,Male,AU,desktop
U01320,44,Baby & Kids Shopper,"58,124","Electronics Enthusiast,Baby & Kids Shopper",35-44,Male,AU,tablet
U01321,161,Baby & Kids Shopper,"38,171,265","Baby & Kids Shopper,Car Enthusiast,Baby & Kids Shopper",55+,Female,US,tablet
U01322,113,Cyclist,211,Electronics Enthusiast,18-24,Female,US,desktop
U01323,203,Baby & Kids Shopper,"97,204,136","Baby & Kids Shopper,Sports Enthusiast,Beauty & Skincare Fan",45-54,Male,CA,mobile
U01324,24,Car Enthusiast,"7,10,223","DIY Crafter,Photographer,Baby & Kids Shopper",55+,Female,IN,tablet
U01325,201,Home Decorator,"52,53","Beauty & Skincare Fan,Beauty & Skincare Fan",45-54,Male,IN,tablet
U01326,100,Fashion Shopper,"167,13,112","Home Decorator,Fashion Shopper,Home Decorator",25-34,Male,AU,desktop
U01327,254,Gamer,24,Car Enthusiast,35-44,Female,UK,desktop
U01328,106,Outdoor Adventurer,"14,100,165","Car Enthusiast,Fashion Shopper,Home Decorator",25-34,Other,UK,mobile
U01329,104,Fashion Shopper,159,Beauty & Skincare Fan,25-34,Male,AU,mobile
U01330,44,Baby & Kids Shopper,"153,5","Baby & Kids Shopper,DIY Crafter",25-34,Male,CA,tablet
U01331,54,Electronics Enthusiast,"181,32,47","Baby & Kids Shopper,Beauty & Skincare Fan,Pet Owner",35-44,Female,US,mobile
U01332,142,Beauty & Skincare Fan,"178,121,251","Fashion Shopper,Pet Owner,Baby & Kids Shopper",25-34,Male,AU,mobile
U01333,232,Baby & Kids Shopper,106,Outdoor Adventurer,18-24,Male,UK,mobile
U01334,163,Beauty & Skincare Fan,"36,32,79","Baby & Kids Shopper,Baby & Kids Shopper,Photographer",45-54,Female,IN,tablet
U01335,208,Baby & Kids Shopper,221,Baby & Kids Shopper,45-54,Other,US,tablet
U01336,161,Baby & Kids Shopper,"137,138,218","Baby & Kids Shopper,Home Decorator,Baby & Kids Shopper",35-44,Female,UK,mobile
U01337,250,Electronics Enthusiast,"id,227,194","primary_segment,Electronics Enthusiast,Photographer",55+,Female,AU,tablet
U01338,56,Electronics Enthusiast,"48,90,155","Beauty & Skincare Fan,Baby & Kids Shopper,Electronics Enthusiast",18-24,Other,CA,tablet
U01339,176,Beauty & Skincare Fan,"31,243,42","Baby & Kids Shopper,Baby & Kids Shopper,Baby & Kids Shopper",35-44,Female,IN,tablet
U01340,108,Fashion Shopper,"205,68","Fashion Shopper,Baby & Kids Shopper",35-44,Other,IN,mobile
U01341,103,Fashion Shopper,52,Beauty & Skincare Fan,35-44,Other,US,tablet
U01342,78,Electronics Enthusiast,"109,193","Fashion Shopper,Home Decorator",45-54,Male,CA,tablet
U01343,120,Fashion Shopper,54,Electronics Enthusiast,45-54,Female,AU,desktop
U01344,131,Beauty & Skincare Fan,"181,30","Baby & Kids Shopper,Pet Owner",55+,Female,UK,desktop
U01345,239,Baby & Kids Shopper,"id,254,156","primary_segment,Foodie,Gamer",25-34,Male,US,tablet
U01346,125,Baby & Kids Shopper,"68,241,173","Fashion Shopper,Home Decorator,Baby & Kids Shopper",45-54,Other,CA,tablet
U01347,32,Baby & Kids Shopper,"10,187","Photographer,Electronics Enthusiast",55+,Female,IN,desktop
U01348,27,Car Enthusiast,191,Home Decorator,18-24,Other,UK,tablet
U01349,27,Car Enthusiast,"192,6,19","Fashion Shopper,Car Enthusiast,Electronics Enthusiast",45-54,Male,IN,tablet
U01350,156,Foodie,"147,126,226","Beauty & Skincare Fan,Electronics Enthusiast,Baby & Kids Shopper",35-44,Female,IN,desktop
U01351,77,Electronics Enthusiast,"82,137,97","Electronics Enthusiast,Baby & Kids Shopper,Baby & Kids Shopper",35-44,Female,IN,mobile
U01352,64,Electronics Enthusiast,"36,53,23","Car Enthusiast,Baby & Kids Shopper,Beauty & Skincare Fan",25-34,Other,UK,tablet
U01353,214,Electronics Enthusiast,"248,18,123","Car Enthusiast,Fashion Shopper,Gamer",18-24,Male,CA,tablet
U01354,189,Electronics Enthusiast,165,Home Decorator,35-44,Female,CA,tablet
U01355,224,Baby & Kids Shopper,"68,228,11","DIY Crafter,Fashion Shopper,Outdoor Adventurer",35-44,Female,AU,tablet
U01356,230,Baby & Kids Shopper,"124,264","Baby & Kids Shopper,Baby & Kids Shopper",25-34,Male,AU,desktop
U01357,251,Baby & Kids Shopper,48,Beauty & Skincare Fan,35-44,Other,IN,desktop
U01358,30,Baby & Kids Shopper,"112,76,123","Baby & Kids Shopper,Fashion Shopper,Fashion Shopper",18-24,Male,CA,desktop
U01359,194,Electronics Enthusiast,"161,43,120","Baby & Kids Shopper,Fashion Shopper,Baby & Kids Shopper",25-34,Female,AU,desktop
U01360,259,Electronics Enthusiast,"139,264","Electronics Enthusiast,Baby & Kids Shopper",45-54,Female,IN,mobile
U01361,237,Baby & Kids Shopper,"106,3,176","Baby & Kids Shopper,Outdoor Adventurer,Beauty & Skincare Fan",45-54,Other,UK,desktop
U01362,178,Pet Owner,"233,114,159","Cyclist,Beauty & Skincare Fan,Car Enthusiast",45-54,Female,US,tablet
U01363,237,Baby & Kids Shopper,162,Electronics Enthusiast,18-24,Other,CA,tablet
U01364,174,Home Decorator,"261,229,177","Baby & Kids Shopper,Baby & Kids Shopper,Baby & Kids Shopper",25-34,Other,IN,tablet
U01365,259,Electronics Enthusiast,76,Baby & Kids Shopper,35-44,Other,UK,tablet
U01366,232,Baby & Kids Shopper,251,Baby & Kids Shopper,55+,Female,UK,desktop
U01367,195,Gardener,"141,151","Electronics Enthusiast,Baby & Kids Shopper",18-24,Male,IN,tablet
U01368,38,Baby & Kids Shopper,"125,112","Fashion Shopper,Baby & Kids Shopper",45-54,Female,CA,mobile
U01369,243,Baby & Kids Shopper,82,Electronics Enthusiast,35-44,Male,AU,mobile
U01370,26,Car Enthusiast,177,Baby & Kids Shopper,18-24,Male,UK,desktop
U01371,235,Baby & Kids Shopper,"139,1","DIY Crafter,Electronics Enthusiast",35-44,Other,IN,tablet
U01372,142,Beauty & Skincare Fan,"215,236,190","Electronics Enthusiast,Home Decorator,Car Enthusiast",55+,Female,CA,desktop
U01373,146,Electronics Enthusiast,"122,16,50","Car Enthusiast,Beauty & Skincare Fan,Fashion Shopper",18-24,Female,CA,mobile
U01374,118,Fashion Shopper,"222,126","Beauty & Skincare Fan,Electronics Enthusiast",45-54,Male,AU,desktop
U01375,3,Baby & Kids Shopper,"175,232,167","Home Decorator,Baby & Kids Shopper,Baby & Kids Shopper",18-24,Female,AU,desktop
U01376,233,Car Enthusiast,"64,88","Electronics Enthusiast,Baby & Kids Shopper",35-44,Male,IN,desktop
U01377,19,Car Enthusiast,123,Fashion Shopper,55+,Male,UK,desktop
U01378,186,Home Decorator,254,Gamer,18-24,Other,US,desktop
U01379,79,Photographer,"41,46,245","Baby & Kids Shopper,Beauty & Skincare Fan,Gamer",18-24,Other,AU,desktop
U01380,154,Electronics Enthusiast,"224,160","Baby & Kids Shopper,Baby & Kids Shopper",55+,Male,US,tablet
U01381,83,Electronics Enthusiast,"261,15,72","Car Enthusiast,Electronics Enthusiast,Baby & Kids Shopper",55+,Female,US,desktop
U01382,261,Baby & Kids Shopper,"234,135","Baby & Kids Shopper,Baby & Kids Shopper",25-34,Female,CA,desktop
U01383,110,Fashion Shopper,"104,26","Car Enthusiast,Fashion Shopper",18-24,Female,IN,mobile
U01384,209,Beauty & Skincare Fan,106,Outdoor Adventurer,45-54,Male,CA,tablet
U01385,53,Beauty & Skincare Fan,"176,212,241","Beauty & Skincare Fan,Baby & Kids Shopper,Baby & Kids Shopper",55+,Female,CA,mobile
U01386,176,Beauty & Skincare Fan,"73,175,108","Electronics Enthusiast,Fashion Shopper,Baby & Kids Shopper",25-34,Female,AU,tablet
U01387,194,Electronics Enthusiast,52,Beauty & Skincare Fan,25-34,Male,CA,tablet
U01388,100,Fashion Shopper,"146,142,227","Beauty & Skincare Fan,Electronics Enthusiast,Photographer",25-34,Male,IN,tablet
U01389,28,Sports Enthusiast,"52,83","Beauty & Skincare Fan,Electronics Enthusiast",55+,Female,US,desktop
U01390,20,Beauty & Skincare Fan,22,Electronics Enthusiast,35-44,Male,AU,mobile
U01391,254,Gamer,"52,101,197","Beauty & Skincare Fan,Traveler,Home Decorator",55+,Other,IN,mobile
U01392,34,Baby & Kids Shopper,"76,54,161","Electronics Enthusiast,Baby & Kids Shopper,Baby & Kids Shopper",35-44,Male,CA,desktop
U01393,235,Baby & Kids Shopper,"245,167","Home Decorator,Gamer",45-54,Male,CA,tablet
U01394,241,Baby & Kids Shopper,"215,17,56","Car Enthusiast,Electronics Enthusiast,Home Decorator",45-54,Female,UK,mobile
U01395,28,Sports Enthusiast,242,Baby & Kids Shopper,35-44,Female,AU,desktop
U01396,234,Baby & Kids Shopper,"203,217","Baby & Kids Shopper,Baby & Kids Shopper",55+,Other,CA,tablet
U01397,228,Outdoor Adventurer,"30,190","Baby & Kids Shopper,Electronics Enthusiast",25-34,Female,US,tablet
U01398,236,Car Enthusiast,"97,240,53","Beauty & Skincare Fan,Baby & Kids Shopper,Car Enthusiast",35-44,Other,AU,desktop
U01399,212,Baby & Kids Shopper,204,Beauty & Skincare Fan,45-54,Other,IN,tablet
U01400,60,Electronics Enthusiast,41,Baby & Kids Shopper,25-34,Female,CA,desktop
U01401,169,Beauty & Skincare Fan,133,Baby & Kids Shopper,45-54,Female,IN,mobile
U01402,124,Baby & Kids Shopper,"203,237","Baby & Kids Shopper,Baby & Kids Shopper",18-24,Male,US,tablet
U01403,171,Car Enthusiast,"225,130,175","Home Decorator,Baby & Kids Shopper,Baby & Kids Shopper",18-24,Other,AU,tablet
U01404,27,Car Enthusiast,"233,157,55","Photographer,DIY Crafter,Car Enthusiast",25-34,Male,CA,tablet
U01405,7,DIY Crafter,"108,146","Fashion Shopper,Electronics Enthusiast",18-24,Other,UK,desktop
U01406,242,Baby & Kids Shopper,"155,54,151","Electronics Enthusiast,Baby & Kids Shopper,Electronics Enthusiast",35-44,Female,AU,desktop
U01407,95,Baby & Kids Shopper,"154,84,155","Baby & Kids Shopper,Electronics Enthusiast,Electronics Enthusiast",55+,Female,AU,desktop
U01408,234,Baby & Kids Shopper,"11,101","DIY Crafter,Traveler",18-24,Male,AU,desktop
U01409,253,Gamer,"165,261","Home Decorator,Baby & Kids Shopper",18-24,Male,CA,mobile
U01410,14,Car Enthusiast,"2,241","Home Decorator,Baby & Kids Shopper",18-24,Female,US,mobile
U01411,24,Car Enthusiast,"141,168,id","primary_segment,Electronics Enthusiast,Home Decorator",18-24,Female,IN,desktop
U01412,243,Baby & Kids Shopper,"35,248,77","Baby & Kids Shopper,Electronics Enthusiast,Gamer",55+,Female,CA,tablet
U01413,94,Baby & Kids Shopper,"249,3,227","Baby & Kids Shopper,Photographer,Baby & Kids Shopper",35-44,Other,UK,desktop
U01414,35,Baby & Kids Shopper,"141,218,123","Fashion Shopper,Electronics Enthusiast,Baby & Kids Shopper",55+,Female,AU,desktop
U01415,172,Baby & Kids Shopper,"50,203,157","Beauty & Skincare Fan,DIY Crafter,Baby & Kids Shopper",35-44,Other,US,mobile
U01416,143,Electronics Enthusiast,"158,235,144","Baby & Kids Shopper,Electronics Enthusiast,Baby & Kids Shopper",45-54,Female,IN,tablet
U01417,196,Electronics Enthusiast,"128,112,15","Car Enthusiast,Fashion Shopper,Beauty & Skincare Fan",45-54,Female,IN,tablet
U01418,36,Baby & Kids Shopper,146,Electronics Enthusiast,45-54,Male,UK,desktop
U01419,168,Home Decorator,255,Gamer,45-54,Female,US,desktop
U01420,46,Beauty & Skincare Fan,"159,165","Beauty & Skincare Fan,Home Decorator",45-54,Male,UK,mobile
U01421,224,Baby & Kids Shopper,"18,207","Car Enthusiast,Electronics Enthusiast",35-44,Male,US,desktop
U01422,165,Home Decorator,"248,179","Pet Owner,Gamer",18-24,Female,US,tablet
U01423,55,Photographer,163,Beauty & Skincare Fan,35-44,Female,IN,tablet
U01424,168,Home Decorator,"84,233","Baby & Kids Shopper,Car Enthusiast",25-34,Other,IN,desktop
U01425,182,Baby & Kids Shopper,161,Baby & Kids Shopper,25-34,Male,US,mobile
U01426,231,Baby & Kids Shopper,"169,167","Home Decorator,Beauty & Skincare Fan",35-44,Other,CA,desktop
U01427,114,Cyclist,"40,159","Baby & Kids Shopper,Beauty & Skincare Fan",25-34,Other,US,desktop
U01428,40,Baby & Kids Shopper,177,Baby & Kids Shopper,55+,Female,US,desktop
U01429,7,DIY Crafter,102,Fashion Shopper,18-24,Female,AU,desktop
U01430,157,DIY Crafter,220,Baby & Kids Shopper,35-44,Male,CA,tablet
U01431,139,Electronics Enthusiast,91,Baby & Kids Shopper,18-24,Male,AU,desktop
U01432,190,Electronics Enthusiast,23,Car Enthusiast,25-34,Other,US,desktop
U01433,94,Baby & Kids Shopper,"57,54","Electronics Enthusiast,Electronics Enthusiast",55+,Other,US,tablet
U01434,234,Baby & Kids Shopper,82,Electronics Enthusiast,55+,Female,AU,desktop
U01435,95,Baby & Kids Shopper,60,Electronics Enthusiast,25-34,Male,IN,tablet
U01436,69,Electronics Enthusiast,"6,146","Fashion Shopper,Electronics Enthusiast",18-24,Male,UK,desktop
U01437,254,Gamer,234,Baby & Kids Shopper,18-24,Male,AU,mobile
U01438,50,Beauty & Skincare Fan,89,Baby & Kids Shopper,25-34,Female,US,mobile
U01439,156,Foodie,"251,136","Sports Enthusiast,Baby & Kids Shopper",35-44,Other,AU,tablet
U01440,104,Fashion Shopper,194,Electronics Enthusiast,55+,Male,UK,mobile
U01441,78,Electronics Enthusiast,"209,48","Beauty & Skincare Fan,Beauty & Skincare Fan",18-24,Female,IN,desktop
U01442,227,Photographer,"207,22","Electronics Enthusiast,Electronics Enthusiast",35-44,Female,US,tablet
U01443,168,Home Decorator,47,Beauty & Skincare Fan,55+,Female,IN,tablet
